City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
315,medak,18.0333,78.2667,83.96600000000001,49,100,3.57,IN,1685494574
316,adrar,20.5022,-10.0711,80.42000000000007,26,28,4.96,MR,1685494574
317,pontes e lacerda,-15.2261,-59.3353,67.74800000000002,92,94,1.87,BR,1685494575
318,igbo-ora,7.4333,3.2833,77.84600000000006,84,100,2.52,NG,1685494575
319,gilford,43.5476,-71.4067,69.00800000000001,56,0,3.09,US,1685494574
320,hotan,37.0997,79.9269,69.17000000000007,22,98,1.88,CN,1685494576
321,piacabucu,-10.4056,-36.4344,76.6760000000001,80,62,3.97,BR,1685494576
322,severo-yeniseyskiy,60.3725,93.0408,59.342,50,3,1.15,RU,1685494577
323,yilan,24.757,121.753,87.0260000000001,89,99,2.4,TW,1685494577
324,savannakhet,16.566,104.751,82.41800000000009,83,75,2.06,LA,1685494578
325,kovdor,67.5662,30.4758,40.17200000000004,82,100,4.63,RU,1685494578
326,bontang,0.1333,117.5,80.834,84,79,3.05,ID,1685494578
327,cabedelo,-6.9811,-34.8339,77.66600000000001,81,1,5.39,BR,1685494579
328,sidney,-33.8679,151.2073,68.61200000000005,60,0,4.12,AU,1685494292
329,dhidhdhoo,6.8833,73.1,84.00200000000008,76,78,3.62,MV,1685494580
330,santiago de cao,-7.9589,-79.2392,73.5260000000001,83,12,3.6,PE,1685494580
